"meter_id","read_ts","consumption_gallons"
"M00043","2025-06-05 20:00:00",8.81
"M00043","2025-06-05 21:00:00",4.6
"M00043","2025-06-05 22:00:00",6.79
"M00043","2025-06-05 23:00:00",3.09
"M00043","2025-06-06 00:00:00",0
"M00043","2025-06-06 01:00:00",0
"M00043","2025-06-06 02:00:00",0
"M00043","2025-06-06 03:00:00",0
"M00043","2025-06-06 04:00:00",0
"M00043","2025-06-06 05:00:00",9.8
"M00043","2025-06-06 06:00:00",9.09
"M00043","2025-06-06 07:00:00",0
"M00043","2025-06-06 08:00:00",7.83
"M00043","2025-06-06 09:00:00",9.55
"M00043","2025-06-06 10:00:00",11.14
"M00043","2025-06-06 11:00:00",10.31
"M00043","2025-06-06 12:00:00",14
"M00043","2025-06-06 13:00:00",8.95
"M00043","2025-06-06 14:00:00",0
"M00043","2025-06-06 15:00:00",0
"M00043","2025-06-06 16:00:00",6.18
"M00043","2025-06-06 17:00:00",21.41
"M00043","2025-06-06 18:00:00",0
"M00043","2025-06-06 19:00:00",22.23
"M00043","2025-06-06 20:00:00",26.82
"M00043","2025-06-06 21:00:00",9.17
"M00043","2025-06-06 22:00:00",0
"M00043","2025-06-06 23:00:00",11.8
"M00043","2025-06-07 00:00:00",0
"M00043","2025-06-07 01:00:00",0
"M00043","2025-06-07 02:00:00",7.54
"M00043","2025-06-07 03:00:00",8.47
"M00043","2025-06-07 04:00:00",0
"M00043","2025-06-07 05:00:00",0
"M00043","2025-06-07 06:00:00",9.2
"M00043","2025-06-07 07:00:00",13.69
"M00043","2025-06-07 08:00:00",8.67
"M00043","2025-06-07 09:00:00",14.28
"M00043","2025-06-07 10:00:00",6.76
"M00043","2025-06-07 11:00:00",0
"M00043","2025-06-07 12:00:00",32.49
"M00043","2025-06-07 13:00:00",0
"M00043","2025-06-07 14:00:00",0
"M00043","2025-06-07 15:00:00",11.89
"M00043","2025-06-07 16:00:00",0
"M00043","2025-06-07 17:00:00",32.19
"M00043","2025-06-07 18:00:00",0
"M00043","2025-06-07 19:00:00",27.36
"M00043","2025-06-07 20:00:00",0
"M00043","2025-06-07 21:00:00",8.61
"M00043","2025-06-07 22:00:00",11.62
"M00043","2025-06-07 23:00:00",0
"M00043","2025-06-08 00:00:00",0
"M00043","2025-06-08 01:00:00",0
"M00043","2025-06-08 02:00:00",0
"M00043","2025-06-08 03:00:00",7.92
"M00043","2025-06-08 04:00:00",0
"M00043","2025-06-08 05:00:00",0
"M00043","2025-06-08 06:00:00",30.58
"M00043","2025-06-08 07:00:00",10.75
"M00043","2025-06-08 08:00:00",9.03
"M00043","2025-06-08 09:00:00",21.86
"M00043","2025-06-08 10:00:00",7.97
"M00043","2025-06-08 11:00:00",0
"M00043","2025-06-08 12:00:00",0
"M00043","2025-06-08 13:00:00",32.61
"M00043","2025-06-08 14:00:00",0
"M00043","2025-06-08 15:00:00",8.2
"M00043","2025-06-08 16:00:00",9.25
"M00043","2025-06-08 17:00:00",0
"M00043","2025-06-08 18:00:00",34.88
"M00043","2025-06-08 19:00:00",64.37
"M00043","2025-06-08 20:00:00",46.12
"M00043","2025-06-08 21:00:00",0
"M00043","2025-06-08 22:00:00",0
"M00043","2025-06-08 23:00:00",0
"M00043","2025-06-09 00:00:00",7
"M00043","2025-06-09 01:00:00",7.21
"M00043","2025-06-09 02:00:00",15.87
"M00043","2025-06-09 03:00:00",0
"M00043","2025-06-09 04:00:00",0
"M00043","2025-06-09 05:00:00",10.69
"M00043","2025-06-09 06:00:00",19.9
"M00043","2025-06-09 07:00:00",31.06
"M00043","2025-06-09 08:00:00",26.75
"M00043","2025-06-09 09:00:00",16.91
"M00043","2025-06-09 10:00:00",0
"M00043","2025-06-09 11:00:00",26.59
"M00043","2025-06-09 12:00:00",0
"M00043","2025-06-09 13:00:00",0
"M00043","2025-06-09 14:00:00",0
"M00043","2025-06-09 15:00:00",0
"M00043","2025-06-09 16:00:00",0
"M00043","2025-06-09 17:00:00",27.75
"M00043","2025-06-09 18:00:00",13.19
"M00043","2025-06-09 19:00:00",7.45
"M00043","2025-06-09 20:00:00",4.75
"M00043","2025-06-09 21:00:00",9.68
"M00043","2025-06-09 22:00:00",0
"M00043","2025-06-09 23:00:00",0
"M00043","2025-06-10 00:00:00",0
"M00043","2025-06-10 01:00:00",8.95
"M00043","2025-06-10 02:00:00",0
"M00043","2025-06-10 03:00:00",0
"M00043","2025-06-10 04:00:00",0
"M00043","2025-06-10 05:00:00",0
"M00043","2025-06-10 06:00:00",28.65
"M00043","2025-06-10 07:00:00",14.92
"M00043","2025-06-10 08:00:00",15.9
"M00043","2025-06-10 09:00:00",0
"M00043","2025-06-10 10:00:00",0
"M00043","2025-06-10 11:00:00",4.17
"M00043","2025-06-10 12:00:00",0
"M00043","2025-06-10 13:00:00",0
"M00043","2025-06-10 14:00:00",16.03
"M00043","2025-06-10 15:00:00",0
"M00043","2025-06-10 16:00:00",0
"M00043","2025-06-10 17:00:00",0
"M00043","2025-06-10 18:00:00",17.63
"M00043","2025-06-10 19:00:00",24.19
"M00043","2025-06-10 20:00:00",0
"M00043","2025-06-10 21:00:00",16.4
"M00043","2025-06-10 22:00:00",8.36
"M00043","2025-06-10 23:00:00",11.28
"M00043","2025-06-11 00:00:00",0
"M00043","2025-06-11 01:00:00",7.43
"M00043","2025-06-11 02:00:00",0
"M00043","2025-06-11 03:00:00",0
"M00043","2025-06-11 04:00:00",0
"M00043","2025-06-11 05:00:00",0
"M00043","2025-06-11 06:00:00",12.8
"M00043","2025-06-11 07:00:00",0
"M00043","2025-06-11 08:00:00",0
"M00043","2025-06-11 09:00:00",8.43
"M00043","2025-06-11 10:00:00",12.23
"M00043","2025-06-11 11:00:00",7.7
"M00043","2025-06-11 12:00:00",7.83
"M00043","2025-06-11 13:00:00",4.75
"M00043","2025-06-11 14:00:00",22.25
"M00043","2025-06-11 15:00:00",0
"M00043","2025-06-11 16:00:00",0
"M00043","2025-06-11 17:00:00",6.4
"M00043","2025-06-11 18:00:00",9.37
"M00043","2025-06-11 19:00:00",19.35
"M00043","2025-06-11 20:00:00",10.4
"M00043","2025-06-11 21:00:00",0
"M00043","2025-06-11 22:00:00",0
"M00043","2025-06-11 23:00:00",0
"M00043","2025-06-12 00:00:00",0
"M00043","2025-06-12 01:00:00",0
"M00043","2025-06-12 02:00:00",0
"M00043","2025-06-12 03:00:00",0
"M00043","2025-06-12 04:00:00",36.88
"M00043","2025-06-12 05:00:00",0
"M00043","2025-06-12 06:00:00",11.78
"M00043","2025-06-12 07:00:00",0
"M00043","2025-06-12 08:00:00",0
"M00043","2025-06-12 09:00:00",0
"M00043","2025-06-12 10:00:00",8.99
"M00043","2025-06-12 11:00:00",16.51
"M00043","2025-06-12 12:00:00",19.77
"M00043","2025-06-12 13:00:00",0
"M00043","2025-06-12 14:00:00",0
"M00043","2025-06-12 15:00:00",0
"M00043","2025-06-12 16:00:00",7.05
"M00043","2025-06-12 17:00:00",0
"M00043","2025-06-12 18:00:00",44.91
"M00043","2025-06-12 19:00:00",23.06
"M00043","2025-06-12 20:00:00",17.53
"M00043","2025-06-12 21:00:00",0
"M00043","2025-06-12 22:00:00",12.92
"M00043","2025-06-12 23:00:00",0
"M00043","2025-06-13 00:00:00",0
"M00043","2025-06-13 01:00:00",0
"M00043","2025-06-13 02:00:00",0
"M00043","2025-06-13 03:00:00",0
"M00043","2025-06-13 04:00:00",0
"M00043","2025-06-13 05:00:00",13.02
"M00043","2025-06-13 06:00:00",0
"M00043","2025-06-13 07:00:00",7.21
"M00043","2025-06-13 08:00:00",15.97
"M00043","2025-06-13 09:00:00",0
"M00043","2025-06-13 10:00:00",6.96
"M00043","2025-06-13 11:00:00",0
"M00043","2025-06-13 12:00:00",10.2
"M00043","2025-06-13 13:00:00",9.08
"M00043","2025-06-13 14:00:00",14.85
"M00043","2025-06-13 15:00:00",12.43
"M00043","2025-06-13 16:00:00",9.66
"M00043","2025-06-13 17:00:00",6.24
"M00043","2025-06-13 18:00:00",58.13
"M00043","2025-06-13 19:00:00",6.3
"M00043","2025-06-13 20:00:00",0
"M00043","2025-06-13 21:00:00",0
"M00043","2025-06-13 22:00:00",6.7
"M00043","2025-06-13 23:00:00",0
"M00043","2025-06-14 00:00:00",6.41
"M00043","2025-06-14 01:00:00",0
"M00043","2025-06-14 02:00:00",0
"M00043","2025-06-14 03:00:00",0
"M00043","2025-06-14 04:00:00",0
"M00043","2025-06-14 05:00:00",0
"M00043","2025-06-14 06:00:00",19.64
"M00043","2025-06-14 07:00:00",12.16
"M00043","2025-06-14 08:00:00",5.95
"M00043","2025-06-14 09:00:00",0
"M00043","2025-06-14 10:00:00",0
"M00043","2025-06-14 11:00:00",14.58
"M00043","2025-06-14 12:00:00",26.42
"M00043","2025-06-14 13:00:00",0
"M00043","2025-06-14 14:00:00",0
"M00043","2025-06-14 15:00:00",0
"M00043","2025-06-14 16:00:00",0
"M00043","2025-06-14 17:00:00",0
"M00043","2025-06-14 18:00:00",8.5
"M00043","2025-06-14 19:00:00",5.23
"M00043","2025-06-14 20:00:00",18.84
"M00043","2025-06-14 21:00:00",0
"M00043","2025-06-14 22:00:00",15.58
"M00043","2025-06-14 23:00:00",0
"M00043","2025-06-15 00:00:00",0
"M00043","2025-06-15 01:00:00",0
"M00043","2025-06-15 02:00:00",0
"M00043","2025-06-15 03:00:00",0
"M00043","2025-06-15 04:00:00",7.8
"M00043","2025-06-15 05:00:00",0
"M00043","2025-06-15 06:00:00",20.92
"M00043","2025-06-15 07:00:00",0
"M00043","2025-06-15 08:00:00",31.38
"M00043","2025-06-15 09:00:00",0
"M00043","2025-06-15 10:00:00",0
"M00043","2025-06-15 11:00:00",0
"M00043","2025-06-15 12:00:00",5.67
"M00043","2025-06-15 13:00:00",38.62
"M00043","2025-06-15 14:00:00",10.73
"M00043","2025-06-15 15:00:00",7.02
"M00043","2025-06-15 16:00:00",9.3
"M00043","2025-06-15 17:00:00",9.69
"M00043","2025-06-15 18:00:00",60.97
"M00043","2025-06-15 19:00:00",22.9
"M00043","2025-06-15 20:00:00",12.04
"M00043","2025-06-15 21:00:00",16.77
"M00043","2025-06-15 22:00:00",0
"M00043","2025-06-15 23:00:00",0
"M00043","2025-06-16 00:00:00",0
"M00043","2025-06-16 01:00:00",0
"M00043","2025-06-16 02:00:00",6.56
"M00043","2025-06-16 03:00:00",0
"M00043","2025-06-16 04:00:00",0
"M00043","2025-06-16 05:00:00",0
"M00043","2025-06-16 06:00:00",8.5
"M00043","2025-06-16 07:00:00",32.74
"M00043","2025-06-16 08:00:00",5.95
"M00043","2025-06-16 09:00:00",8.69
"M00043","2025-06-16 10:00:00",0
"M00043","2025-06-16 11:00:00",24.32
"M00043","2025-06-16 12:00:00",0
"M00043","2025-06-16 13:00:00",0
"M00043","2025-06-16 14:00:00",0
"M00043","2025-06-16 15:00:00",0
"M00043","2025-06-16 16:00:00",9.87
"M00043","2025-06-16 17:00:00",13.24
"M00043","2025-06-16 18:00:00",12.91
"M00043","2025-06-16 19:00:00",7.12
"M00043","2025-06-16 20:00:00",9.49
"M00043","2025-06-16 21:00:00",5.49
"M00043","2025-06-16 22:00:00",8.3
"M00043","2025-06-16 23:00:00",0
"M00043","2025-06-17 00:00:00",10.12
"M00043","2025-06-17 01:00:00",0
"M00043","2025-06-17 02:00:00",0
"M00043","2025-06-17 03:00:00",0
"M00043","2025-06-17 04:00:00",0
"M00043","2025-06-17 05:00:00",0
"M00043","2025-06-17 06:00:00",8.73
"M00043","2025-06-17 07:00:00",0
"M00043","2025-06-17 08:00:00",7.91
"M00043","2025-06-17 09:00:00",10.83
"M00043","2025-06-17 10:00:00",0
"M00043","2025-06-17 11:00:00",8.81
"M00043","2025-06-17 12:00:00",0
"M00043","2025-06-17 13:00:00",8.36
"M00043","2025-06-17 14:00:00",0
"M00043","2025-06-17 15:00:00",10.51
"M00043","2025-06-17 16:00:00",15.97
"M00043","2025-06-17 17:00:00",12.27
"M00043","2025-06-17 18:00:00",8.1
"M00043","2025-06-17 19:00:00",4.66
"M00043","2025-06-17 20:00:00",0
"M00043","2025-06-17 21:00:00",0
"M00043","2025-06-17 22:00:00",0
"M00043","2025-06-17 23:00:00",7.23
"M00043","2025-06-18 00:00:00",0
"M00043","2025-06-18 01:00:00",0
"M00043","2025-06-18 02:00:00",0
"M00043","2025-06-18 03:00:00",0
"M00043","2025-06-18 04:00:00",0
"M00043","2025-06-18 05:00:00",0
"M00043","2025-06-18 06:00:00",23.36
"M00043","2025-06-18 07:00:00",31.7
"M00043","2025-06-18 08:00:00",9.43
"M00043","2025-06-18 09:00:00",19.19
"M00043","2025-06-18 10:00:00",24.81
"M00043","2025-06-18 11:00:00",7.55
"M00043","2025-06-18 12:00:00",6.72
"M00043","2025-06-18 13:00:00",0
"M00043","2025-06-18 14:00:00",0
"M00043","2025-06-18 15:00:00",0
"M00043","2025-06-18 16:00:00",8.88
"M00043","2025-06-18 17:00:00",20.44
"M00043","2025-06-18 18:00:00",0
"M00043","2025-06-18 19:00:00",4
"M00043","2025-06-18 20:00:00",18.08
"M00043","2025-06-18 21:00:00",0
"M00043","2025-06-18 22:00:00",0
"M00043","2025-06-18 23:00:00",0
"M00043","2025-06-19 00:00:00",0
"M00043","2025-06-19 01:00:00",0
"M00043","2025-06-19 02:00:00",0
"M00043","2025-06-19 03:00:00",0
"M00043","2025-06-19 04:00:00",7.54
"M00043","2025-06-19 05:00:00",0
"M00043","2025-06-19 06:00:00",7.63
"M00043","2025-06-19 07:00:00",10.03
"M00043","2025-06-19 08:00:00",7.87
"M00043","2025-06-19 09:00:00",4.72
"M00043","2025-06-19 10:00:00",4.39
"M00043","2025-06-19 11:00:00",0
"M00043","2025-06-19 12:00:00",5.76
"M00043","2025-06-19 13:00:00",22.27
"M00043","2025-06-19 14:00:00",0
"M00043","2025-06-19 15:00:00",19.84
"M00043","2025-06-19 16:00:00",6.59
"M00043","2025-06-19 17:00:00",10.3
"M00043","2025-06-19 18:00:00",6.03
"M00043","2025-06-19 19:00:00",6.53
"M00043","2025-06-19 20:00:00",9.74
"M00043","2025-06-19 21:00:00",14.9
"M00043","2025-06-19 22:00:00",7.03
"M00043","2025-06-19 23:00:00",0
"M00043","2025-06-20 00:00:00",0
"M00043","2025-06-20 01:00:00",0
"M00043","2025-06-20 02:00:00",0
"M00043","2025-06-20 03:00:00",0
"M00043","2025-06-20 04:00:00",0
"M00043","2025-06-20 05:00:00",0
"M00043","2025-06-20 06:00:00",16.09
"M00043","2025-06-20 07:00:00",24.02
"M00043","2025-06-20 08:00:00",12.07
"M00043","2025-06-20 09:00:00",10.64
"M00043","2025-06-20 10:00:00",6.75
"M00043","2025-06-20 11:00:00",5.09
"M00043","2025-06-20 12:00:00",0
"M00043","2025-06-20 13:00:00",0
"M00043","2025-06-20 14:00:00",0
"M00043","2025-06-20 15:00:00",25.58
"M00043","2025-06-20 16:00:00",12.22
"M00043","2025-06-20 17:00:00",9.07
"M00043","2025-06-20 18:00:00",9.31
"M00043","2025-06-20 19:00:00",22.85
"M00043","2025-06-20 20:00:00",0
"M00043","2025-06-20 21:00:00",13.17
"M00043","2025-06-20 22:00:00",0
"M00043","2025-06-20 23:00:00",10.92
"M00043","2025-06-21 00:00:00",0
"M00043","2025-06-21 01:00:00",0
"M00043","2025-06-21 02:00:00",0
"M00043","2025-06-21 03:00:00",0
"M00043","2025-06-21 04:00:00",0
"M00043","2025-06-21 05:00:00",0
"M00043","2025-06-21 06:00:00",10.49
"M00043","2025-06-21 07:00:00",15.75
"M00043","2025-06-21 08:00:00",15.09
"M00043","2025-06-21 09:00:00",40.47
"M00043","2025-06-21 10:00:00",0
"M00043","2025-06-21 11:00:00",0
"M00043","2025-06-21 12:00:00",5.99
"M00043","2025-06-21 13:00:00",0
"M00043","2025-06-21 14:00:00",0
"M00043","2025-06-21 15:00:00",0
"M00043","2025-06-21 16:00:00",8.87
"M00043","2025-06-21 17:00:00",19.19
"M00043","2025-06-21 18:00:00",8.36
"M00043","2025-06-21 19:00:00",34.18
"M00043","2025-06-21 20:00:00",0
"M00043","2025-06-21 21:00:00",11.7
"M00043","2025-06-21 22:00:00",0
"M00043","2025-06-21 23:00:00",12.92
"M00043","2025-06-22 00:00:00",0
"M00043","2025-06-22 01:00:00",0
"M00043","2025-06-22 02:00:00",0
"M00043","2025-06-22 03:00:00",0
"M00043","2025-06-22 04:00:00",0
"M00043","2025-06-22 05:00:00",17.65
"M00043","2025-06-22 06:00:00",20.23
"M00043","2025-06-22 07:00:00",5.66
"M00043","2025-06-22 08:00:00",4.67
"M00043","2025-06-22 09:00:00",9.99
"M00043","2025-06-22 10:00:00",0
"M00043","2025-06-22 11:00:00",8.36
"M00043","2025-06-22 12:00:00",6.76
"M00043","2025-06-22 13:00:00",0
"M00043","2025-06-22 14:00:00",6.68
"M00043","2025-06-22 15:00:00",10.54
"M00043","2025-06-22 16:00:00",9.69
"M00043","2025-06-22 17:00:00",27.95
"M00043","2025-06-22 18:00:00",0
"M00043","2025-06-22 19:00:00",14.95
"M00043","2025-06-22 20:00:00",16.04
"M00043","2025-06-22 21:00:00",18.6
"M00043","2025-06-22 22:00:00",0
"M00043","2025-06-22 23:00:00",0
"M00043","2025-06-23 00:00:00",0
"M00043","2025-06-23 01:00:00",0
"M00043","2025-06-23 02:00:00",0
"M00043","2025-06-23 03:00:00",0
"M00043","2025-06-23 04:00:00",0
"M00043","2025-06-23 05:00:00",0
"M00043","2025-06-23 06:00:00",6.57
"M00043","2025-06-23 07:00:00",0
"M00043","2025-06-23 08:00:00",6.22
"M00043","2025-06-23 09:00:00",36.96
"M00043","2025-06-23 10:00:00",20.18
"M00043","2025-06-23 11:00:00",0
"M00043","2025-06-23 12:00:00",0
"M00043","2025-06-23 13:00:00",0
"M00043","2025-06-23 14:00:00",10.42
"M00043","2025-06-23 15:00:00",17.23
"M00043","2025-06-23 16:00:00",0
"M00043","2025-06-23 17:00:00",5.77
"M00043","2025-06-23 18:00:00",7.95
"M00043","2025-06-23 19:00:00",6.65
"M00043","2025-06-23 20:00:00",6.85
"M00043","2025-06-23 21:00:00",0
"M00043","2025-06-23 22:00:00",10.53
"M00043","2025-06-23 23:00:00",5.25
"M00043","2025-06-24 00:00:00",0
"M00043","2025-06-24 01:00:00",0
"M00043","2025-06-24 02:00:00",0
"M00043","2025-06-24 03:00:00",8.87
"M00043","2025-06-24 04:00:00",0
"M00043","2025-06-24 05:00:00",5.75
"M00043","2025-06-24 06:00:00",0
"M00043","2025-06-24 07:00:00",9.42
"M00043","2025-06-24 08:00:00",0
"M00043","2025-06-24 09:00:00",7.83
"M00043","2025-06-24 10:00:00",0
"M00043","2025-06-24 11:00:00",0
"M00043","2025-06-24 12:00:00",21.56
"M00043","2025-06-24 13:00:00",37.25
"M00043","2025-06-24 14:00:00",0
"M00043","2025-06-24 15:00:00",33.02
"M00043","2025-06-24 16:00:00",32.32
"M00043","2025-06-24 17:00:00",7.22
"M00043","2025-06-24 18:00:00",17.61
"M00043","2025-06-24 19:00:00",27.08
"M00043","2025-06-24 20:00:00",41.27
"M00043","2025-06-24 21:00:00",13.91
"M00043","2025-06-24 22:00:00",21.77
"M00043","2025-06-24 23:00:00",8.63
"M00043","2025-06-25 00:00:00",17.11
"M00043","2025-06-25 01:00:00",6.7
"M00043","2025-06-25 02:00:00",0
"M00043","2025-06-25 03:00:00",0
"M00043","2025-06-25 04:00:00",0
"M00043","2025-06-25 05:00:00",0
"M00043","2025-06-25 06:00:00",0
"M00043","2025-06-25 07:00:00",0
"M00043","2025-06-25 08:00:00",36.77
"M00043","2025-06-25 09:00:00",11.15
"M00043","2025-06-25 10:00:00",25.31
"M00043","2025-06-25 11:00:00",0
"M00043","2025-06-25 12:00:00",15.45
"M00043","2025-06-25 13:00:00",0
"M00043","2025-06-25 14:00:00",22.42
"M00043","2025-06-25 15:00:00",0
"M00043","2025-06-25 16:00:00",0
"M00043","2025-06-25 17:00:00",16.84
"M00043","2025-06-25 18:00:00",4.79
"M00043","2025-06-25 19:00:00",4.6
"M00043","2025-06-25 20:00:00",14.93
"M00043","2025-06-25 21:00:00",7.56
"M00043","2025-06-25 22:00:00",9.67
"M00043","2025-06-25 23:00:00",0
"M00043","2025-06-26 00:00:00",10.64
"M00043","2025-06-26 01:00:00",8.58
"M00043","2025-06-26 02:00:00",0
"M00043","2025-06-26 03:00:00",0
"M00043","2025-06-26 04:00:00",4.97
"M00043","2025-06-26 05:00:00",0
"M00043","2025-06-26 06:00:00",7.4
"M00043","2025-06-26 07:00:00",10.8
"M00043","2025-06-26 08:00:00",0
"M00043","2025-06-26 09:00:00",0
"M00043","2025-06-26 10:00:00",0
"M00043","2025-06-26 11:00:00",0
"M00043","2025-06-26 12:00:00",23.66
"M00043","2025-06-26 13:00:00",0
"M00043","2025-06-26 14:00:00",10.6
"M00043","2025-06-26 15:00:00",0
"M00043","2025-06-26 16:00:00",6.86
"M00043","2025-06-26 17:00:00",20.44
"M00043","2025-06-26 18:00:00",6.62
"M00043","2025-06-26 19:00:00",16.87
"M00043","2025-06-26 20:00:00",6.87
"M00043","2025-06-26 21:00:00",0
"M00043","2025-06-26 22:00:00",0
"M00043","2025-06-26 23:00:00",9.81
"M00043","2025-06-27 00:00:00",0
"M00043","2025-06-27 01:00:00",0
"M00043","2025-06-27 02:00:00",0
"M00043","2025-06-27 03:00:00",0
"M00043","2025-06-27 04:00:00",0
"M00043","2025-06-27 05:00:00",0
"M00043","2025-06-27 06:00:00",19.01
"M00043","2025-06-27 07:00:00",5.89
"M00043","2025-06-27 08:00:00",23.18
"M00043","2025-06-27 09:00:00",0
"M00043","2025-06-27 10:00:00",7.7
"M00043","2025-06-27 11:00:00",9.96
"M00043","2025-06-27 12:00:00",11.67
"M00043","2025-06-27 13:00:00",0
"M00043","2025-06-27 14:00:00",0
"M00043","2025-06-27 15:00:00",20.21
"M00043","2025-06-27 16:00:00",0
"M00043","2025-06-27 17:00:00",26.19
"M00043","2025-06-27 18:00:00",5.28
"M00043","2025-06-27 19:00:00",0
"M00043","2025-06-27 20:00:00",7.81
"M00043","2025-06-27 21:00:00",0
"M00043","2025-06-27 22:00:00",7.06
"M00043","2025-06-27 23:00:00",0
"M00043","2025-06-28 00:00:00",0
"M00043","2025-06-28 01:00:00",0
"M00043","2025-06-28 02:00:00",0
"M00043","2025-06-28 03:00:00",0
"M00043","2025-06-28 04:00:00",0
"M00043","2025-06-28 05:00:00",15.67
"M00043","2025-06-28 06:00:00",12.44
"M00043","2025-06-28 07:00:00",5.05
"M00043","2025-06-28 08:00:00",71.04
"M00043","2025-06-28 09:00:00",15.54
"M00043","2025-06-28 10:00:00",0
"M00043","2025-06-28 11:00:00",6.24
"M00043","2025-06-28 12:00:00",14.2
"M00043","2025-06-28 13:00:00",15.73
"M00043","2025-06-28 14:00:00",0
"M00043","2025-06-28 15:00:00",0
"M00043","2025-06-28 16:00:00",0
"M00043","2025-06-28 17:00:00",11.41
"M00043","2025-06-28 18:00:00",40.95
"M00043","2025-06-28 19:00:00",14.33
"M00043","2025-06-28 20:00:00",8.02
"M00043","2025-06-28 21:00:00",6.98
"M00043","2025-06-28 22:00:00",0
"M00043","2025-06-28 23:00:00",0
"M00043","2025-06-29 00:00:00",0
"M00043","2025-06-29 01:00:00",0
"M00043","2025-06-29 02:00:00",0
"M00043","2025-06-29 03:00:00",0
"M00043","2025-06-29 04:00:00",0
"M00043","2025-06-29 05:00:00",0
"M00043","2025-06-29 06:00:00",0
"M00043","2025-06-29 07:00:00",16.41
"M00043","2025-06-29 08:00:00",57.31
"M00043","2025-06-29 09:00:00",18.75
"M00043","2025-06-29 10:00:00",0
"M00043","2025-06-29 11:00:00",0
"M00043","2025-06-29 12:00:00",14.72
"M00043","2025-06-29 13:00:00",0
"M00043","2025-06-29 14:00:00",9.22
"M00043","2025-06-29 15:00:00",0
"M00043","2025-06-29 16:00:00",21.82
"M00043","2025-06-29 17:00:00",7.71
"M00043","2025-06-29 18:00:00",13.98
"M00043","2025-06-29 19:00:00",14.93
"M00043","2025-06-29 20:00:00",33.97
"M00043","2025-06-29 21:00:00",6.54
"M00043","2025-06-29 22:00:00",0
"M00043","2025-06-29 23:00:00",5.11
"M00044","2025-04-01 00:00:00",26.69
"M00044","2025-04-01 01:00:00",29.66
"M00044","2025-04-01 02:00:00",5.06
"M00044","2025-04-01 03:00:00",291.27
"M00044","2025-04-01 04:00:00",454.27
"M00044","2025-04-01 05:00:00",334.91
"M00044","2025-04-01 06:00:00",12
"M00044","2025-04-01 07:00:00",17.38
"M00044","2025-04-01 08:00:00",8.05
"M00044","2025-04-01 09:00:00",7.56
"M00044","2025-04-01 10:00:00",16.82
"M00044","2025-04-01 11:00:00",22.08
"M00044","2025-04-01 12:00:00",20.05
"M00044","2025-04-01 13:00:00",12.83
"M00044","2025-04-01 14:00:00",23.01
"M00044","2025-04-01 15:00:00",0
"M00044","2025-04-01 16:00:00",0
"M00044","2025-04-01 17:00:00",0
"M00044","2025-04-01 18:00:00",16.33
"M00044","2025-04-01 19:00:00",10.26
"M00044","2025-04-01 20:00:00",323.1
"M00044","2025-04-01 21:00:00",83.28
"M00044","2025-04-01 22:00:00",0
"M00044","2025-04-01 23:00:00",0
"M00044","2025-04-02 00:00:00",17.98
"M00044","2025-04-02 01:00:00",0
"M00044","2025-04-02 02:00:00",16.09
"M00044","2025-04-02 03:00:00",534.77
"M00044","2025-04-02 04:00:00",712.31
"M00044","2025-04-02 05:00:00",563.67
"M00044","2025-04-02 06:00:00",0
"M00044","2025-04-02 07:00:00",19.07
"M00044","2025-04-02 08:00:00",0
"M00044","2025-04-02 09:00:00",11.29
"M00044","2025-04-02 10:00:00",18.16
"M00044","2025-04-02 11:00:00",0
"M00044","2025-04-02 12:00:00",6.82
"M00044","2025-04-02 13:00:00",19.65
"M00044","2025-04-02 14:00:00",5.67
"M00044","2025-04-02 15:00:00",13.75
"M00044","2025-04-02 16:00:00",39.63
"M00044","2025-04-02 17:00:00",16.95
"M00044","2025-04-02 18:00:00",0
"M00044","2025-04-02 19:00:00",11.75
"M00044","2025-04-02 20:00:00",182.46
"M00044","2025-04-02 21:00:00",221.41
"M00044","2025-04-02 22:00:00",0
"M00044","2025-04-02 23:00:00",0
"M00044","2025-04-03 00:00:00",26.47
"M00044","2025-04-03 01:00:00",10.92
"M00044","2025-04-03 02:00:00",6.15
"M00044","2025-04-03 03:00:00",434.08
"M00044","2025-04-03 04:00:00",591.92
"M00044","2025-04-03 05:00:00",447.4
"M00044","2025-04-03 06:00:00",4.86
"M00044","2025-04-03 07:00:00",7.14
"M00044","2025-04-03 08:00:00",0
"M00044","2025-04-03 09:00:00",7.11
"M00044","2025-04-03 10:00:00",0
"M00044","2025-04-03 11:00:00",7.91
"M00044","2025-04-03 12:00:00",28.5
"M00044","2025-04-03 13:00:00",21.03
"M00044","2025-04-03 14:00:00",0
"M00044","2025-04-03 15:00:00",13.22
"M00044","2025-04-03 16:00:00",9.27
"M00044","2025-04-03 17:00:00",0
"M00044","2025-04-03 18:00:00",0
"M00044","2025-04-03 19:00:00",0
"M00044","2025-04-03 20:00:00",281.29
"M00044","2025-04-03 21:00:00",126.44
"M00044","2025-04-03 22:00:00",14.29
"M00044","2025-04-03 23:00:00",18.88
"M00044","2025-04-04 00:00:00",25.44
"M00044","2025-04-04 01:00:00",0
"M00044","2025-04-04 02:00:00",0
"M00044","2025-04-04 03:00:00",387.83
"M00044","2025-04-04 04:00:00",323.14
"M00044","2025-04-04 05:00:00",532.29
"M00044","2025-04-04 06:00:00",12.79
"M00044","2025-04-04 07:00:00",8.86
"M00044","2025-04-04 08:00:00",0
"M00044","2025-04-04 09:00:00",24.86
